bank_id,invoice_year,invoice_month,scope1_gas_tco2e,scope2_location_tco2e,scope2_market_tco2e,invoice_id,facility_id,reporting_year,electricity_kwh,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,water_m3,rec_volume_kwh,grid_emission_factor_tco2e_per_mwh,natural_gas_cost_eur,water_cost_eur,rec_registry
BANK01,2024,2024-11,26.5333,67.9535,27.1814,UI0000035,FAC0001,2024,241312,71575.59,60,131353,699,144787.2,0.2816,15393.84,3336.54,GO
BANK01,2024,2024-12,31.6522,104.5913,52.2957,UI0000036,FAC0001,2024,371418,96330.42,50,156694,589,185709.0,0.2816,20668.98,2064.25,GO
BANK01,2022,2022-01,1.9966,8.7325,6.1128,UI0000037,FAC0002,2022,22311,6703.34,30,9884,746,6693.3,0.3914,834.65,3650.62,GO
BANK01,2022,2022-02,2.0038,8.5192,5.9634,UI0000038,FAC0002,2022,21766,6723.84,30,9920,1339,6529.8,0.3914,1027.83,5615.07,I-REC
BANK01,2022,2022-03,1.6085,6.9203,5.5363,UI0000039,FAC0002,2022,17681,4708.31,20,7963,1303,3536.2,0.3914,1050.39,6131.09,GO
BANK01,2022,2022-04,1.6677,6.691,5.3528,UI0000040,FAC0002,2022,17095,3803.34,20,8256,1310,3419.0,0.3914,798.35,5418.45,I-REC
BANK01,2022,2022-05,1.4176,6.0898,4.2629,UI0000041,FAC0002,2022,15559,4915.58,30,7018,745,4667.7,0.3914,855.7,2790.5,I-REC
BANK01,2022,2022-06,1.961,7.6358,6.1087,UI0000042,FAC0002,2022,19509,5965.72,20,9708,809,3901.8,0.3914,884.82,2852.09,I-REC
BANK01,2022,2022-07,2.0499,8.6742,6.0719,UI0000043,FAC0002,2022,22162,4362.49,30,10148,1197,6648.6,0.3914,1162.65,5871.11,I-REC
BANK01,2022,2022-08,2.0473,8.455,5.9185,UI0000044,FAC0002,2022,21602,3931.74,30,10135,1299,6480.6,0.3914,770.53,4507.02,I-REC
BANK01,2022,2022-09,1.5815,7.0182,4.2109,UI0000045,FAC0002,2022,17931,3284.21,40,7829,1009,7172.4,0.3914,856.7,3154.71,GO
BANK01,2022,2022-10,1.4681,6.7857,3.3929,UI0000046,FAC0002,2022,17337,3193.23,50,7268,886,8668.5,0.3914,761.83,4129.56,I-REC
BANK01,2022,2022-11,1.7039,6.4205,5.1364,UI0000047,FAC0002,2022,16404,4460.66,20,8435,1024,3280.8,0.3914,1156.94,4866.82,I-REC
BANK01,2022,2022-12,2.1662,9.0789,5.4473,UI0000048,FAC0002,2022,23196,4254.56,40,10724,735,9278.4,0.3914,954.84,3486.83,I-REC
BANK01,2023,2023-01,2.0127,7.8508,5.4956,UI0000049,FAC0002,2023,20660,6245.37,30,9964,581,6198.0,0.38,1280.15,2248.87,I-REC
BANK01,2023,2023-02,2.0293,9.0398,6.3279,UI0000050,FAC0002,2023,23789,5236.25,30,10046,758,7136.7,0.38,765.4,2830.82,GO
BANK01,2023,2023-03,1.539,6.6166,3.3083,UI0000051,FAC0002,2023,17412,4904.4,50,7619,867,8706.0,0.38,821.74,3157.11,I-REC
BANK01,2023,2023-04,1.497,6.3908,3.1954,UI0000052,FAC0002,2023,16818,4127.94,50,7411,1027,8409.0,0.38,699.01,3681.69,GO
BANK01,2023,2023-05,1.6023,6.6086,2.6434,UI0000053,FAC0002,2023,17391,4007.69,60,7932,961,10434.6,0.38,794.94,4040.34,I-REC
BANK01,2023,2023-06,1.802,8.1844,3.2738,UI0000054,FAC0002,2023,21538,5236.05,60,8921,856,12922.8,0.38,961.19,3732.74,I-REC
BANK01,2023,2023-07,1.8061,8.1917,4.915,UI0000055,FAC0002,2023,21557,5687.4,40,8941,1288,8622.8,0.38,963.97,6007.27,I-REC
BANK01,2023,2023-08,1.976,7.0817,4.249,UI0000056,FAC0002,2023,18636,5506.12,40,9782,687,7454.4,0.38,956.14,3192.41,I-REC
BANK01,2023,2023-09,1.6752,6.691,4.6837,UI0000057,FAC0002,2023,17608,4588.03,30,8293,999,5282.4,0.38,728.38,4096.8,GO
BANK01,2023,2023-10,1.5986,6.7678,3.3839,UI0000058,FAC0002,2023,17810,4425.52,50,7914,1107,8905.0,0.38,734.29,5172.94,I-REC
BANK01,2023,2023-11,1.6588,6.0602,2.4241,UI0000059,FAC0002,2023,15948,3359.77,60,8212,983,9568.8,0.38,776.69,3751.12,GO
BANK01,2023,2023-12,1.874,8.7073,3.4829,UI0000060,FAC0002,2023,22914,4624.0,60,9277,1073,13748.4,0.38,1100.03,4835.62,GO
BANK01,2024,2024-01,2.1501,8.2283,4.937,UI0000061,FAC0002,2024,22305,5561.27,40,10644,1327,8922.0,0.3689,1427.46,5825.36,GO
BANK01,2024,2024-02,2.0953,7.582,3.791,UI0000062,FAC0002,2024,20553,5259.01,50,10373,813,10276.5,0.3689,796.24,3763.37,I-REC
BANK01,2024,2024-03,1.3548,5.3516,2.6758,UI0000063,FAC0002,2024,14507,4292.21,50,6707,672,7253.5,0.3689,788.97,2106.08,I-REC
BANK01,2024,2024-04,1.3811,5.8592,1.7578,UI0000064,FAC0002,2024,15883,2882.44,70,6837,1308,11118.1,0.3689,764.58,4821.73,GO
BANK01,2024,2024-05,1.4362,5.7674,1.7302,UI0000065,FAC0002,2024,15634,4204.46,70,7110,1057,10943.8,0.3689,793.0,4606.65,GO
BANK01,2024,2024-06,1.8271,7.9195,3.1678,UI0000066,FAC0002,2024,21468,5970.0,60,9045,850,12880.8,0.3689,1178.4,3202.38,GO
BANK01,2024,2024-07,1.6802,7.2865,2.9146,UI0000067,FAC0002,2024,19752,6179.95,60,8318,1111,11851.2,0.3689,981.02,5543.09,GO
BANK01,2024,2024-08,1.9964,7.0563,4.2338,UI0000068,FAC0002,2024,19128,4714.71,40,9883,1165,7651.2,0.3689,1067.97,3688.31,I-REC
BANK01,2024,2024-09,1.5594,6.1806,1.8542,UI0000069,FAC0002,2024,16754,3906.68,70,7720,1291,11727.8,0.3689,722.72,5431.52,GO
BANK01,2024,2024-10,1.4421,5.8792,1.7637,UI0000070,FAC0002,2024,15937,3351.83,70,7139,1006,11155.9,0.3689,704.92,3038.71,I-REC
BANK01,2024,2024-11,1.6035,5.4756,1.6427,UI0000071,FAC0002,2024,14843,2815.33,70,7938,1182,10390.1,0.3689,656.36,4195.49,GO
BANK01,2024,2024-12,2.1133,7.9896,4.7938,UI0000072,FAC0002,2024,21658,4666.19,40,10462,993,8663.2,0.3689,818.51,4005.24,GO
BANK01,2022,2022-01,7.335,29.0661,23.2529,UI0000073,FAC0003,2022,74262,16385.18,20,36312,388,14852.4,0.3914,3384.25,1249.11,I-REC
BANK01,2022,2022-02,7.9063,28.9472,14.4736,UI0000074,FAC0003,2022,73958,15891.06,50,39140,230,36979.0,0.3914,3800.93,1032.48,I-REC
BANK01,2022,2022-03,5.1956,24.0382,14.4229,UI0000075,FAC0003,2022,61416,12625.59,40,25721,273,24566.4,0.3914,2412.76,1191.94,GO
BANK01,2022,2022-04,5.2536,24.9322,19.9457,UI0000076,FAC0003,2022,63700,12371.51,20,26008,289,12740.0,0.3914,2073.99,1294.93,GO
BANK01,2022,2022-05,5.6247,25.4038,15.2423,UI0000077,FAC0003,2022,64905,18900.81,40,27845,288,25962.0,0.3914,2787.23,1272.04,GO
BANK01,2022,2022-06,6.6105,30.7699,15.385,UI0000078,FAC0003,2022,78615,19363.83,50,32725,313,39307.5,0.3914,2929.65,1287.86,GO
BANK01,2022,2022-07,6.199,28.0595,16.8357,UI0000079,FAC0003,2022,71690,17667.83,40,30688,245,28676.0,0.3914,3237.52,854.18,GO
BANK01,2022,2022-08,6.2971,30.9417,24.7534,UI0000080,FAC0003,2022,79054,20542.88,20,31174,187,15810.8,0.3914,3632.55,727.84,GO
BANK01,2022,2022-09,5.4142,25.6363,20.509,UI0000081,FAC0003,2022,65499,20692.52,20,26803,245,13099.8,0.3914,3107.5,1020.24,GO
BANK01,2022,2022-10,5.0435,21.529,12.9174,UI0000082,FAC0003,2022,55005,10926.75,40,24968,230,22002.0,0.3914,2973.77,695.15,GO
BANK01,2022,2022-11,5.875,21.2683,12.761,UI0000083,FAC0003,2022,54339,14235.74,40,29084,209,21735.6,0.3914,2053.91,995.0,I-REC
BANK01,2022,2022-12,8.0297,28.8368,20.1858,UI0000084,FAC0003,2022,73676,15207.71,30,39751,390,22102.8,0.3914,4103.62,1543.41,I-REC
BANK01,2023,2023-01,7.0957,27.2122,19.0485,UI0000085,FAC0003,2023,71611,14354.84,30,35127,335,21483.3,0.38,2771.06,1346.61,I-REC
BANK01,2023,2023-02,6.6313,31.7216,22.2051,UI0000086,FAC0003,2023,83478,21642.68,30,32828,306,25043.4,0.38,2865.71,1379.09,GO
BANK01,2023,2023-03,5.2932,23.696,11.848,UI0000087,FAC0003,2023,62358,14772.29,50,26204,236,31179.0,0.38,3214.34,728.25,GO
BANK01,2023,2023-04,5.3292,21.3917,10.6959,UI0000088,FAC0003,2023,56294,13212.69,50,26382,228,28147.0,0.38,2966.67,1079.32,GO
BANK01,2023,2023-05,5.0381,23.2917,9.3167,UI0000089,FAC0003,2023,61294,16576.7,60,24941,330,36776.4,0.38,3064.75,1093.81,I-REC
BANK01,2023,2023-06,6.3709,27.656,11.0624,UI0000090,FAC0003,2023,72779,19211.84,60,31539,369,43667.4,0.38,3129.05,1521.52,GO
BANK01,2023,2023-07,7.0221,28.2283,19.7598,UI0000091,FAC0003,2023,74285,17214.28,30,34763,369,22285.5,0.38,3390.39,1449.81,I-REC
BANK01,2023,2023-08,7.2086,28.7831,14.3916,UI0000092,FAC0003,2023,75745,23382.92,50,35686,255,37872.5,0.38,4634.77,1004.66,I-REC
BANK01,2023,2023-09,5.7241,22.1342,13.2805,UI0000093,FAC0003,2023,58248,14311.88,40,28337,385,23299.2,0.38,2164.07,1532.05,I-REC
BANK01,2023,2023-10,5.4623,21.489,10.7445,UI0000094,FAC0003,2023,56550,15159.75,50,27041,334,28275.0,0.38,3661.12,1586.33,GO
BANK01,2023,2023-11,5.1476,22.6073,11.3037,UI0000095,FAC0003,2023,59493,18264.97,50,25483,406,29746.5,0.38,2793.47,1500.99,I-REC
BANK01,2023,2023-12,7.7313,28.4388,11.3755,UI0000096,FAC0003,2023,74839,16389.22,60,38274,307,44903.4,0.38,4280.69,1332.19,GO
BANK01,2024,2024-01,7.274,26.3918,10.5567,UI0000097,FAC0003,2024,71542,14780.24,60,36010,372,42925.2,0.3689,4249.85,1646.19,I-REC
BANK01,2024,2024-02,6.6929,28.4437,14.2218,UI0000098,FAC0003,2024,77104,15143.96,50,33133,293,38552.0,0.3689,3995.57,1049.8,GO
BANK01,2024,2024-03,5.4397,20.0416,8.0166,UI0000099,FAC0003,2024,54328,11171.52,60,26929,335,32596.8,0.3689,3105.54,1337.96,I-REC
BANK01,2024,2024-04,5.3183,20.0357,6.0107,UI0000100,FAC0003,2024,54312,13862.44,70,26328,247,38018.4,0.3689,2112.66,1040.36,I-REC
BANK01,2024,2024-05,5.8328,20.0648,6.0195,UI0000101,FAC0003,2024,54391,9815.26,70,28875,378,38073.7,0.3689,2403.12,1840.2,GO
BANK01,2024,2024-06,6.4614,28.008,11.2032,UI0000102,FAC0003,2024,75923,19098.93,60,31987,421,45553.8,0.3689,3180.61,1486.72,GO
BANK01,2024,2024-07,6.6876,28.2854,16.9712,UI0000103,FAC0003,2024,76675,18915.07,40,33107,300,30670.0,0.3689,3214.09,971.67,I-REC
BANK01,2024,2024-08,6.3396,24.1548,14.4929,UI0000104,FAC0003,2024,65478,12162.2,40,31384,375,26191.2,0.3689,2351.28,1205.6,I-REC
BANK01,2024,2024-09,4.9375,21.2582,6.3775,UI0000105,FAC0003,2024,57626,12025.68,70,24443,205,40338.2,0.3689,3236.05,847.29,I-REC
BANK01,2024,2024-10,5.1617,19.04,7.616,UI0000106,FAC0003,2024,51613,11343.83,60,25553,333,30967.8,0.3689,2219.22,1145.81,I-REC
BANK01,2024,2024-11,5.6035,21.5471,8.6188,UI0000107,FAC0003,2024,58409,17388.8,60,27740,406,35045.4,0.3689,2236.38,1667.61,I-REC
BANK01,2024,2024-12,6.7147,27.1142,8.1342,UI0000108,FAC0003,2024,73500,15320.32,70,33241,376,51450.0,0.3689,3760.91,1845.76,I-REC
BANK01,2022,2022-01,9.9499,36.5959,21.9575,UI0000109,FAC0004,2022,93500,27427.01,40,49257,1915,37400.0,0.3914,3877.48,6687.92,I-REC
BANK01,2022,2022-02,9.0035,39.1087,27.3761,UI0000110,FAC0004,2022,99920,30822.08,30,44572,1506,29976.0,0.3914,3992.0,4527.54,GO
BANK01,2022,2022-03,7.0278,30.9143,15.4572,UI0000111,FAC0004,2022,78984,19150.71,50,34791,1785,39492.0,0.3914,3000.82,8379.8,I-REC
BANK01,2022,2022-04,7.0405,29.344,14.672,UI0000112,FAC0004,2022,74972,22422.78,50,34854,998,37486.0,0.3914,4271.31,3039.96,I-REC
BANK01,2022,2022-05,6.7001,31.4756,15.7378,UI0000113,FAC0004,2022,80418,23364.83,50,33169,1577,40209.0,0.3914,3538.32,5746.84,GO
BANK01,2022,2022-06,8.9034,36.5262,25.5684,UI0000114,FAC0004,2022,93322,21670.73,30,44076,1760,27996.6,0.3914,5255.71,7395.36,GO
BANK01,2022,2022-07,8.4893,37.9869,26.5909,UI0000115,FAC0004,2022,97054,20430.83,30,42026,1704,29116.2,0.3914,3981.06,6046.28,I-REC
BANK01,2022,2022-08,9.3956,38.104,19.052,UI0000116,FAC0004,2022,97353,30616.71,50,46513,1251,48676.5,0.3914,5491.07,5162.4,GO
BANK01,2022,2022-09,6.5002,30.7605,24.6084,UI0000117,FAC0004,2022,78591,18425.01,20,32179,1621,15718.2,0.3914,3030.07,6098.11,I-REC
BANK01,2022,2022-10,7.4393,29.8368,23.8695,UI0000118,FAC0004,2022,76231,18389.26,20,36828,1838,15246.2,0.3914,3475.68,6503.29,I-REC
BANK01,2022,2022-11,6.7781,32.3516,22.6461,UI0000119,FAC0004,2022,82656,24756.35,30,33555,1006,24796.8,0.3914,3863.88,4223.4,I-REC
BANK01,2022,2022-12,10.1501,42.3268,25.3961,UI0000120,FAC0004,2022,108142,20191.95,40,50248,1916,43256.8,0.3914,4321.36,8457.62,GO
BANK01,2023,2023-01,9.5182,35.332,17.666,UI0000121,FAC0004,2023,92979,17767.89,50,47120,1444,46489.5,0.38,6372.54,5640.56,GO
BANK01,2023,2023-02,9.9705,36.3512,21.8107,UI0000122,FAC0004,2023,95661,20287.06,40,49359,1140,38264.4,0.38,4531.74,4606.76,GO
BANK01,2023,2023-03,6.4087,26.9146,16.1488,UI0000123,FAC0004,2023,70828,15607.23,40,31726,889,28331.2,0.38,3265.16,3419.56,GO
BANK01,2023,2023-04,6.3038,26.551,18.5857,UI0000124,FAC0004,2023,69871,13235.91,30,31207,1896,20961.3,0.38,2406.24,8787.16,I-REC
BANK01,2023,2023-05,6.4531,26.6125,13.3063,UI0000125,FAC0004,2023,70033,19696.72,50,31946,1343,35016.5,0.38,2577.73,6532.76,GO
BANK01,2023,2023-06,7.6903,32.9916,16.4958,UI0000126,FAC0004,2023,86820,21866.0,50,38071,1779,43410.0,0.38,2720.18,7132.05,I-REC
BANK01,2023,2023-07,7.9055,31.6791,19.0074,UI0000127,FAC0004,2023,83366,24886.02,40,39136,885,33346.4,0.38,3402.28,3732.88,GO
BANK01,2023,2023-08,9.011,33.8367,13.5347,UI0000128,FAC0004,2023,89044,18211.31,60,44609,1343,53426.4,0.38,3465.73,4695.7,GO
BANK01,2023,2023-09,7.3328,29.2372,11.6949,UI0000129,FAC0004,2023,76940,15313.11,60,36301,905,46164.0,0.38,3270.87,3672.3,GO
BANK01,2023,2023-10,7.3324,28.383,11.3532,UI0000130,FAC0004,2023,74692,22738.56,60,36299,1441,44815.2,0.38,3726.58,6188.67,I-REC
BANK01,2023,2023-11,7.3772,28.5517,11.4207,UI0000131,FAC0004,2023,75136,21430.92,60,36521,1471,45081.6,0.38,3894.71,5612.39,I-REC
BANK01,2023,2023-12,9.3029,37.9438,22.7663,UI0000132,FAC0004,2023,99852,18999.68,40,46054,1723,39940.8,0.38,6430.52,8070.35,I-REC
BANK01,2024,2024-01,9.8544,33.3021,13.3208,UI0000133,FAC0004,2024,90274,20971.31,60,48784,1255,54164.4,0.3689,4489.01,4263.74,GO
BANK01,2024,2024-02,8.9999,32.5842,16.2921,UI0000134,FAC0004,2024,88328,21462.97,50,44554,1538,44164.0,0.3689,4960.2,6947.93,I-REC
BANK01,2024,2024-03,7.2397,25.1081,12.554,UI0000135,FAC0004,2024,68062,12407.22,50,35840,1270,34031.0,0.3689,3078.48,4925.13,I-REC
BANK01,2024,2024-04,6.792,26.9854,13.4927,UI0000136,FAC0004,2024,73151,17911.89,50,33624,1346,36575.5,0.3689,3332.34,4176.22,GO
BANK01,2024,2024-05,7.3811,29.4799,11.792,UI0000137,FAC0004,2024,79913,18568.98,60,36540,1853,47947.8,0.3689,3454.45,8929.21,GO
BANK01,2024,2024-06,8.9795,35.6295,14.2518,UI0000138,FAC0004,2024,96583,22182.06,60,44453,918,57949.8,0.3689,4706.65,3629.97,I-REC
BANK01,2024,2024-07,8.9736,35.9401,14.376,UI0000139,FAC0004,2024,97425,22057.34,60,44424,1362,58455.0,0.3689,4074.74,5466.3,GO
BANK01,2024,2024-08,7.6912,29.8359,11.9344,UI0000140,FAC0004,2024,80878,15236.14,60,38075,1656,48526.8,0.3689,4023.21,7056.79,GO
BANK01,2024,2024-09,6.7674,26.3605,7.9081,UI0000141,FAC0004,2024,71457,16332.9,70,33502,1201,50019.9,0.3689,3110.93,4486.86,GO
BANK01,2024,2024-10,6.9551,28.6871,8.6061,UI0000142,FAC0004,2024,77764,18716.02,70,34431,1810,54434.8,0.3689,3648.93,7842.08,I-REC
BANK01,2024,2024-11,7.1785,27.3167,13.6583,UI0000143,FAC0004,2024,74049,23000.56,50,35537,1392,37024.5,0.3689,3427.71,6015.16,I-REC
BANK01,2024,2024-12,9.5231,35.642,17.821,UI0000144,FAC0004,2024,96617,27699.63,50,47144,1127,48308.5,0.3689,3948.0,4771.43,GO
BANK01,2022,2022-01,1.7136,7.2785,5.8228,UI0000145,FAC0005,2022,18596,5829.82,20,8483,507,3719.2,0.3914,709.3,2098.27,GO
BANK01,2022,2022-02,1.9333,7.4945,4.4967,UI0000146,FAC0005,2022,19148,6101.7,40,9571,575,7659.2,0.3914,811.08,2864.68,GO
BANK01,2022,2022-03,1.2354,5.3305,4.2644,UI0000147,FAC0005,2022,13619,2869.16,20,6116,942,2723.8,0.3914,819.91,3138.0,I-REC
BANK01,2022,2022-04,1.2562,5.9125,3.5475,UI0000148,FAC0005,2022,15106,4023.51,40,6219,906,6042.4,0.3914,861.72,4259.28,I-REC
BANK01,2022,2022-05,1.2954,6.2358,3.7415,UI0000149,FAC0005,2022,15932,4276.36,40,6413,835,6372.8,0.3914,595.49,2764.85,I-REC
BANK01,2022,2022-06,1.736,7.2393,4.3436,UI0000150,FAC0005,2022,18496,5416.86,40,8594,810,7398.4,0.3914,1069.79,2827.38,GO
BANK01,2022,2022-07,1.6419,7.4249,4.4549,UI0000151,FAC0005,2022,18970,4739.51,40,8128,652,7588.0,0.3914,981.04,2483.74,GO
BANK01,2022,2022-08,1.5974,7.6166,6.0933,UI0000152,FAC0005,2022,19460,5747.89,20,7908,1029,3892.0,0.3914,860.79,4824.96,I-REC
BANK01,2022,2022-09,1.4855,5.3939,3.7757,UI0000153,FAC0005,2022,13781,4267.25,30,7354,775,4134.3,0.3914,873.78,3109.06,GO
BANK01,2022,2022-10,1.334,5.615,3.369,UI0000154,FAC0005,2022,14346,2745.22,40,6604,840,5738.4,0.3914,537.38,3328.37,I-REC
BANK01,2022,2022-11,1.2433,6.2049,4.9639,UI0000155,FAC0005,2022,15853,3820.37,20,6155,679,3170.6,0.3914,782.02,2246.19,GO
BANK01,2022,2022-12,1.6447,7.5791,6.0633,UI0000156,FAC0005,2022,19364,4320.52,20,8142,1077,3872.8,0.3914,847.23,5380.26,I-REC
BANK01,2023,2023-01,1.7418,7.8706,3.1482,UI0000157,FAC0005,2023,20712,6191.29,60,8623,615,12427.2,0.38,776.52,2596.0,I-REC
BANK01,2023,2023-02,1.6576,6.7644,2.7058,UI0000158,FAC0005,2023,17801,5330.47,60,8206,687,10680.6,0.38,632.24,2174.09,GO
BANK01,2023,2023-03,1.2407,5.6958,3.9871,UI0000159,FAC0005,2023,14989,4658.77,30,6142,752,4496.7,0.38,771.14,3304.86,GO
BANK01,2023,2023-04,1.2144,5.0589,3.5413,UI0000160,FAC0005,2023,13313,2645.13,30,6012,779,3993.9,0.38,834.82,2908.42,GO
BANK01,2023,2023-05,1.4213,5.6396,3.9477,UI0000161,FAC0005,2023,14841,2755.38,30,7036,706,4452.3,0.38,932.28,2584.16,I-REC
BANK01,2023,2023-06,1.6576,6.0333,4.2233,UI0000162,FAC0005,2023,15877,4683.72,30,8206,1109,4763.1,0.38,684.85,3703.91,GO
BANK01,2023,2023-07,1.7915,6.501,3.2505,UI0000163,FAC0005,2023,17108,4553.48,50,8869,547,8554.0,0.38,947.44,2550.99,I-REC
BANK01,2023,2023-08,1.4887,6.3593,3.1797,UI0000164,FAC0005,2023,16735,3381.06,50,7370,865,8367.5,0.38,916.28,3485.76,I-REC
BANK01,2023,2023-09,1.2605,5.4336,2.1734,UI0000165,FAC0005,2023,14299,4279.72,60,6240,659,8579.4,0.38,727.28,2892.89,I-REC
BANK01,2023,2023-10,1.2964,5.7752,2.8876,UI0000166,FAC0005,2023,15198,4126.08,50,6418,803,7599.0,0.38,815.24,3080.26,GO
BANK01,2023,2023-11,1.4126,5.906,2.953,UI0000167,FAC0005,2023,15542,3255.69,50,6993,1019,7771.0,0.38,715.31,4490.19,GO
BANK01,2023,2023-12,1.6219,6.5786,3.9471,UI0000168,FAC0005,2023,17312,3377.13,40,8029,1037,6924.8,0.38,814.34,3420.7,I-REC
